uid,files_fuid,files_id.orig_p,files_id.resp_p,files_source,files_depth,files_analyzers,files_mime_type,files_filename,files_duration,files_local_orig,files_is_orig,files_seen_bytes,files_total_bytes,files_missing_bytes,files_overflow_bytes,files_timedout,files_parent_fuid,files_md5,files_sha1,files_sha256,files_extracted,files_extracted_cutoff,files_extracted_size,http_id.orig_p,http_id.resp_p,http_trans_depth,http_method,http_uri,http_referrer,http_version,http_user_agent,http_origin,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_info_code,http_info_msg,http_tags,http_username,http_password,http_proxied,http_orig_fuids,http_orig_filenames,http_orig_mime_types,http_resp_fuids,http_resp_filenames,http_resp_mime_types,conn_id.orig_p,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_missed_bytes,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_tunnel_parents,conn_ip_proto,dns_id.orig_p,dns_id.resp_p,dns_proto,dns_trans_id,dns_rtt,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_rcode,dns_rcode_name,dns_AA,dns_TC,dns_RD,dns_RA,dns_Z,dns_answers,dns_TTLs,dns_rejected,dns_opcode,dns_opcode_name,ssl_id.orig_p,ssl_id.resp_p,ssl_version,ssl_cipher,ssl_curve,ssl_server_name,ssl_resumed,ssl_last_alert,ssl_next_protocol,ssl_established,ssl_ssl_history,ssl_cert_chain_fps,ssl_client_cert_chain_fps,ssl_sni_matches_cert,weird_id.orig_p,weird_id.resp_p,weird_name,weird_addl,weird_notice,weird_peer,weird_source,ntp_id.orig_p,ntp_id.resp_p,ntp_version,ntp_mode,ntp_stratum,ntp_poll,ntp_precision,ntp_root_delay,ntp_root_disp,ntp_ref_id,ntp_ref_time,ntp_org_time,ntp_rec_time,ntp_xmt_time,ntp_num_exts,device
CYgdVa3Z1kGFJHqa3l,F0okee59Ou9j6H7A1,39098.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,39098.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,F0okee59Ou9j6H7A1,-,text/json,39098.0,80.0,tcp,http,0.018541,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CYiHg3QGRxkHj3Bgc,FafWpo2M8elqASl43c,53646.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,53646.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FafWpo2M8elqASl43c,-,text/json,53646.0,80.0,tcp,http,0.018159,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CZB9GR3hbXURkMv8Mi,FGVAQAZTsQSACSKW1,49513.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,49513.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FGVAQAZTsQSACSKW1,-,text/json,49513.0,80.0,tcp,http,0.018714,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CZKn9R2xKzt0UEBiQi,FQBcGt47IQg0AGQrid,32797.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,32797.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FQBcGt47IQg0AGQrid,-,text/json,32797.0,80.0,tcp,http,0.016138,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CZScsosYEjYyvGZI7,FRf4w41otvLcGkfek6,43929.0,80.0,HTTP,0.0,(empty),text/plain,-,0.0,F,F,310.0,310,0.0,0.0,F,-,-,-,-,-,-,-,43929.0,80.0,1.0,GET,/agent/upgrade?p=Ueo8VB0xkBZeBVDdJJldIWbQLZbZiAmXJOR+AT0a0CL2d/Pzlox+ZK9tr0SSEqfskE404wF6yJKd2WTMJ8sSpAN+ngjse8/NWvr3k00ifsRcdhTGTUkgz+XnEDJGN2R6&iv=lrWfw6ZECZuyxfSHoFsULA==,-,1.1,Wget,-,0.0,310.0,200,OK,-,-,(empty),-,-,-,-,-,-,FRf4w41otvLcGkfek6,-,text/plain,43929.0,80.0,tcp,http,0.230827,268,488,SF,T,F,0.0,ShADadfF,6.0,588.0,5.0,756.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSiren
CZXNM5WzF2ncYehu6,FffzFe1GetZIdSJPbb,40632.0,80.0,HTTP,0.0,(empty),text/plain,-,0.0,T,T,128.0,-,0.0,0.0,F,-,-,-,-,-,-,-,40632.0,80.0,1.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=29ca338a3f411c293b2915d73f129551&auth=62c221a781cb31f3027113828ff7fec9885d61ad,-,1.1,-,-,128.0,32.0,200,OK,-,-,(empty),-,-,-,FffzFe1GetZIdSJPbb,-,text/plain,FRlaBu4dLk3IKYSsBi,-,text/plain,40632.0,80.0,tcp,http,0.039633,792,254,SF,T,F,0.0,ShADadfF,6.0,1112.0,7.0,626.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CZxcKS1kPtR3c9kiH9,Fc5Kwq3nqxoPmn9Vpf,55474.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,55474.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fc5Kwq3nqxoPmn9Vpf,-,text/json,55474.0,80.0,tcp,http,0.011481,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
Ca0XyE3CUQfK7KK5Bj,FAMtoB4I2g0Ll4Sos9,39776.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,243.0,-,0.0,0.0,F,-,-,-,-,-,-,-,39776.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,243.0,200,OK,-,-,(empty),-,-,-,-,-,-,FAMtoB4I2g0Ll4Sos9,-,text/json,39776.0,80.0,tcp,http,0.015219,201,664,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,932.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
Ca9kgp1zZygwpJ2g0e,Fr1Ab81J6mOd8JZEze,46240.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,46240.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fr1Ab81J6mOd8JZEze,-,text/json,46240.0,80.0,tcp,http,0.017681,201,885,SF,T,T,0.0,ShADadftF,7.0,585.0,6.0,2073.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CaFlmd2G7YIZCu4XRb,FLsoqb3Vkfq5Ar3s9d,57475.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,49.0,-,0.0,0.0,F,-,-,-,-,-,-,-,57475.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,49.0,200,OK,-,-,(empty),-,-,-,-,-,-,FLsoqb3Vkfq5Ar3s9d,-,text/json,57475.0,80.0,tcp,http,0.014201,205,470,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,738.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CaIFoMkQTIzWVi2ve,FAZg1s3bezPIJ6vP1c,38652.0,80.0,HTTP,0.0,(empty),application/soap+xml,-,0.0,T,T,690.0,690,0.0,0.0,F,-,-,-,-,-,-,-,38652.0,80.0,1.0,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,690.0,393.0,200,OK,-,-,(empty),-,-,-,FAZg1s3bezPIJ6vP1c,-,application/soap+xml,Flsv24wcC0gl03Kba,-,application/soap+xml,38652.0,80.0,tcp,http,3.833181,1018,601,SF,T,T,0.0,ShADadfF,5.0,1286.0,5.0,869.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkCam
CabpYx3a3g5B7flhZf,FVGc504Mr4zGaQ3vE7,54141.0,10000.0,HTTP,0.0,(empty),application/xml,-,0.0,T,T,212.0,212,0.0,0.0,F,-,-,-,-,-,-,-,54141.0,10000.0,1.0,POST,/smartplug.cgi,-,1.1,-,-,212.0,217.0,200,OK,-,-,(empty),admin,-,-,FVGc504Mr4zGaQ3vE7,-,application/xml,FXOB7y2HnzYu6lG6u3,-,application/xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EdimaxPlug1101W
CatBKD2F0X0Dv222lg,FDO5JY47gEBYsUCff,52379.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,22.0,-,0.0,0.0,F,-,-,-,-,-,-,-,52379.0,80.0,1.0,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,22.0,200,OK,-,-,(empty),-,-,-,-,-,-,FDO5JY47gEBYsUCff,-,text/json,52379.0,80.0,tcp,http,0.019196,205,443,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,711.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CbdRpb4fz6ut2E0keg,FFTiYF4KAWHjtPpdQ1,43753.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,43753.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FFTiYF4KAWHjtPpdQ1,-,text/json,43753.0,80.0,tcp,http,0.008398,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CboQav3wrKvUiOeSN3,FPuFOjuel4VajELq1,37867.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,37867.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,FPuFOjuel4VajELq1,-,text/json,37867.0,80.0,tcp,http,0.019127,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CbwXWu1uIcvZYxO9Y8,FBTfjo3A0JBKG0Smwg,40072.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,40072.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,FBTfjo3A0JBKG0Smwg,-,text/json,40072.0,80.0,tcp,http,0.009614,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
Cbzv4k3Ma058koL4g,Fmp8q74mdtE8Zz0aBb,48625.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,48625.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fmp8q74mdtE8Zz0aBb,-,text/json,48625.0,80.0,tcp,http,0.018203,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CcIPlxHo2GLxqOO01,FRklUC2v4QzjqSVT7i,43760.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,43760.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FRklUC2v4QzjqSVT7i,-,text/json,43760.0,80.0,tcp,http,0.021237,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CcWcFhWoO14uFFvl,F8poVV277hOGVDZ5C4,60554.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,60554.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,F8poVV277hOGVDZ5C4,-,text/json,60554.0,80.0,tcp,http,0.020145,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CceuI38waGw8udKYf,FXEVJQYQ1lLYcY04,57649.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,57649.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FXEVJQYQ1lLYcY04,-,text/json,57649.0,80.0,tcp,http,0.008582,201,885,SF,T,T,0.0,ShADadftF,7.0,585.0,6.0,2073.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CchUfM27VgZanXOZle,FBx4ua1zBEcTiFCJhj,44726.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,44726.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FBx4ua1zBEcTiFCJhj,-,text/json,44726.0,80.0,tcp,http,0.018625,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
Ccid9r4zAY3nIcAe99,Fwhtfe4dygXRXzPOJk,34120.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,22.0,-,0.0,0.0,F,-,-,-,-,-,-,-,34120.0,80.0,1.0,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,22.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fwhtfe4dygXRXzPOJk,-,text/json,34120.0,80.0,tcp,http,0.017557,205,443,SF,T,T,0.0,ShADadftF,6.0,537.0,6.0,1189.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
Cd8IIe4GIq7N3JwuQc,FQcns327YUdfzUiDk,57020.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,57020.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FQcns327YUdfzUiDk,-,text/json,57020.0,80.0,tcp,http,0.019106,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CdFUmq1Aw0H1YTe46k,FZKQVT1rVJG4wt7Xg7,40625.0,80.0,HTTP,0.0,(empty),text/plain,-,0.0,T,T,128.0,-,0.0,0.0,F,-,-,-,-,-,-,-,40625.0,80.0,1.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=26ab4936bdb04f1fde37a4ec5dadb98b&auth=6291788fb414d170b51d3063fe96770abb71eb64,-,1.1,-,-,128.0,32.0,200,OK,-,-,(empty),-,-,-,FZKQVT1rVJG4wt7Xg7,-,text/plain,F45bpf1Tcsj8BhExA1,-,text/plain,40625.0,80.0,tcp,http,0.038643,792,254,SF,T,F,0.0,ShADadfF,6.0,1112.0,6.0,574.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CdJOKVhCAcOnjuuWj,FfXqJy1gY3b6bc9ygl,38511.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,49.0,-,0.0,0.0,F,-,-,-,-,-,-,-,38511.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,49.0,200,OK,-,-,(empty),-,-,-,-,-,-,FfXqJy1gY3b6bc9ygl,-,text/json,38511.0,80.0,tcp,http,0.008025,205,470,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,738.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CdJgVj1le7FeDZ5Xrf,F7z7dAgkcbAQFNlP6,54713.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,22.0,-,0.0,0.0,F,-,-,-,-,-,-,-,54713.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,22.0,200,OK,-,-,(empty),-,-,-,-,-,-,F7z7dAgkcbAQFNlP6,-,text/json,54713.0,80.0,tcp,http,0.020831,205,443,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,711.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CdaQpb3JgiK1ERyZx,FRqgrv17uQ35hkj9pg,60162.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,60162.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,FRqgrv17uQ35hkj9pg,-,text/json,60162.0,80.0,tcp,http,0.017315,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CdiWf93FVFqVdeOUg3,FhVJhW1Q9equulST3g,53619.0,80.0,HTTP,0.0,(empty),application/soap+xml,-,0.0,T,T,487.0,487,0.0,0.0,F,-,-,-,-,-,-,-,53619.0,80.0,1.0,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,487.0,350.0,200,OK,-,-,(empty),-,-,-,FhVJhW1Q9equulST3g,-,application/soap+xml,FDymds34iCsLobxIrb,-,application/soap+xml,53619.0,80.0,tcp,http,0.221111,803,558,SF,T,T,0.0,ShADadfF,5.0,1071.0,5.0,826.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkCam
CdmPnJ3fL8dttjflz9,FlsbqU2eWjJCfrY6r8,38923.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,38923.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FlsbqU2eWjJCfrY6r8,-,text/json,38923.0,80.0,tcp,http,0.019236,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CdqX9S1xePQijPPzpl,FQqIlTK5VINV5mrfk,44584.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,44584.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,FQqIlTK5VINV5mrfk,-,text/json,44584.0,80.0,tcp,http,0.017101,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
Ce7hS83Pu2UUCUj6u6,FUe8hGnefrfpphbc9,53422.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,49.0,-,0.0,0.0,F,-,-,-,-,-,-,-,53422.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,49.0,200,OK,-,-,(empty),-,-,-,-,-,-,FUe8hGnefrfpphbc9,-,text/json,53422.0,80.0,tcp,http,0.015404,205,470,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,738.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
Ce8nheXTHIYlQJge4,FhPnra4ZO5q2I1hyCa,38974.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,38974.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FhPnra4ZO5q2I1hyCa,-,text/json,38974.0,80.0,tcp,http,0.018386,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
